"ID","DESCRIPTION","STATUS","CHALLENGE"
"dcda9fbdbace42649324c0c5f6fbce94","We could use it to monitor activity in public places to see where and when it is most crowded and use the data to make it better by adding, for instance, more park benches in an area where it is seen that they are lacking.","usable","BIONIC_RADAR"
"ae60e740c778408a9c42c036ee9e8fa2","We could monitor walking speeds on sidewalks to see if cellphone use is making sidewalks miserable to use.","usable","BIONIC_RADAR"
"0031e51f1d0b4a618d0ee3a05741a76c","We could use it to monitor animals to see how global warming is affecting their lives and normal patterns.","usable","BIONIC_RADAR"
"acc0fdfcc9ce4f71bfc556aa75fd9db9","We could use it in golf to help people perfect their swings.","usable","BIONIC_RADAR"
"1337094cdf5748679b19e8a030a8d67d","We could use it in any sport to help master common moves.","usable","BIONIC_RADAR"
"10626155cd594f09a8b6c272cdc9f82d","We could use it in dog competitions.","usable","BIONIC_RADAR"
"e190cb11df92442f95aa5f940e3dc32e","You could use it in a classroom for endless teaching possibilities.","usable","FABRIC_DISPLAY"
"7b9d10e9113a463cb6cc49bade4cdcc2","You could use it on backpacks to customize it daily.","usable","FABRIC_DISPLAY"
"691ded60e0a8464da3e89f5785409cd0","You could use it on the headrests of vehicles so that the people in the backseat would have entertainment.","usable","FABRIC_DISPLAY"
"3cf33f81d466436d92d03306353c0617","You could use it on clothes for fun.","usable","FABRIC_DISPLAY"
"8cc392c405294c558ebb24fbfac8f94b","You could use it on bedspreads to customize the look or browse the web in bed.","usable","FABRIC_DISPLAY"
"85dd4a75c89b45fd872b4d5360af5967","Technology like this could be used to help law enforcement and military.","usable","BIONIC_RADAR"
"e46b7690daf14d9d9709b0afa3abcbf4","You could use it on carpet for an easy room make over.","usable","FABRIC_DISPLAY"
"53200aa4ec4c479e9a20f1a74430124c","This technology could be used portable and help people find lost objects or people.","usable","BIONIC_RADAR"
"8959934eab4e433d85fcd9feeb798204","You could use it on work uniforms so when people get promoted, they don't need a whole new uniform.","usable","FABRIC_DISPLAY"
"39635369133e4df68add3c43424ac9a5","Ability to recognize movement patterns or walking motions to teach people how to walk the most normal way that the average person does.","usable","BIONIC_RADAR"
"58148d71399f444cb1861f5a9d84c838","You could use it for Halloween costumes.","usable","FABRIC_DISPLAY"
"6872fd7ea19e4c42b5aa4d83a536141d","You could use it on baby products that are used for multiple babies. For instance, some people still like pink for a girl and blue for a boy. If you had access to this technology, and you still conformed to those ideas, you could use the same swing, bouncer, etc. no matter what sex your babies were.","usable","FABRIC_DISPLAY"
"2e12719c702f4f5495d764bf14e496ee","You could use it for spirit weeks/days in school.","usable","FABRIC_DISPLAY"
"8ed6523f98b94154b329f7597759e04c","You could use it on your curtains for a big screen viewing experience.","usable","FABRIC_DISPLAY"
"744e39333013436c931a1563b584fa0b","You could use it on your furniture when you get tired of how it looks instead of buying new.","usable","FABRIC_DISPLAY"
"f6ae6f7961e14ea194f68f944b7b5697","You could use it to advertise things you had for sale or events you were putting on. This would be on your shirt or jacket - like a walking billboard or Craig's List post.","usable","FABRIC_DISPLAY"
"2a7eeef92c9e4ba9a75ac91a6adb15c6","This object could likely be used by AI to find things that are missing or people.","usable","BIONIC_RADAR"
"5b464c72e6df4614b96a1a7897a537ed","You could use it on a bracelet instead of getting a smart watch or having to take out your cell phone when you want to watch something.","usable","FABRIC_DISPLAY"
"7512dbf4b3494bbb9a516aa017feddf0","You could use it to inform customers about employee's specific roles.","usable","FABRIC_DISPLAY"
"ad6049cb60cf4eb4ba9ba286acea507b","You could use it on shoes to cut down on the number of pairs people need to buy to match their various outfits.","usable","FABRIC_DISPLAY"
"e0413e21c9af49d3a8bb3ef17bc90d61","You could use it on your pet's collars to give owner's information or just for customize able collars. Or maybe even pet health information.","usable","FABRIC_DISPLAY"
"9a01c1d2d26c4eea85c16a85644a8746","You could use it on shower curtains to watch something while pooping.","usable","FABRIC_DISPLAY"
"16d1662b5c9f48918b47faf2ade11fb3","You could use it on shower curtains to give the bathroom a fresh look without doing any work.","usable","FABRIC_DISPLAY"
"ac72c8ea3ac144d889112cdaf4646253","You could use it to upgrade your child's things as their preferences change.","usable","FABRIC_DISPLAY"
"551f70a455ae4e91925870ea0be75ac4","We could use it in sports. We could place the devices around sport courts and fields and track each individual player. Then the coach can analyze each player's movement and performance and give individual feedback or make decisions according to the data.","usable","BIONIC_RADAR"
"f04917a7dc2d43fd90c095635dd6a4b6","It could be used to track movement of individual animals in a certain area like  watering hole. That way their movement and daily activity patterns can be monitored and analyzed without having to put an intrusive tracker device on them.","usable","BIONIC_RADAR"
"a64cc1eb8c124842bb1bd0511462d7d0","It could be used in surveillance technology. We could monitor areas and see how many distinctive individuals are located there separating them by their distinctive movement patterns. The AI can also assume their activities by their movements. That can help separate innocent civilians from possible terrorists.","usable","BIONIC_RADAR"
"32e7076b53624e6f8fdb4f2aba571da6","This could be a spectacular red carpet designer gown. Something Lady Gaga would be happy to wear. In the mainstream it could be used to customize a dress. Change it's fabric pattern and color from one's smart phone. Users can also easily add decorations such as jewels or decorative buttons.","usable","FABRIC_DISPLAY"
"a4f9e8a9b4b0421eac928e4e6aa046ec","This could be useful in sports advertising too. A team can have several sponsors and in timed intervals the sponsor's name and logo could change on their jerseys.","usable","FABRIC_DISPLAY"
"79300ef382414330879bc5fccd4d7482","Depending on how durable and whether the fabric is washable this could be used in home decorations. It could be used to make customizable and color changing decorative pillows for sofas. Or color changing customizable curtains.","usable","FABRIC_DISPLAY"
"01d6aae8e84344709b866bb7abd47ab1","It could be used as a backdrop in plays and theater. It could be incorporated in any stage set in many different ways. Like a scenery backdrop between stage set elements to give the stage depth and more realistic look.","usable","FABRIC_DISPLAY"
"f42381d9904f4f0eb63dfe7bf16553d1","It could be used as a play mat for kids. It could display different board games or car race track or doll play town ,etc.","usable","FABRIC_DISPLAY"
"ce7284281a3d421a9f2439156e383d0f","Special glasses could be worn that would track specific movement patterns and transmit the data back to a connected smartphone.","usable","BIONIC_RADAR"
"1c2962f65c924a46a88d6d21e9e8c631","An app could be developed that makes use of a smartphone camera that would pick up set patterns that are observed.","usable","BIONIC_RADAR"
"8ba9951ae2db4baeb92d57b76000e8c8","These devices could be attached to subway turnstiles to map peak usage times.","usable","BIONIC_RADAR"
"dfd14a5551f6461795d76a743ec979ca","Sports stadiums already make use of hundreds of camera. Some of these cameras could be modified in order to measure athlete performance and compare it to a database of athletes.","usable","BIONIC_RADAR"
"9476c947b88a4667be4a4e4d693ec7d8","This could be installed within a ""walk button"" for a crosswalk so that traffics planners can better lay out light timers.","usable","BIONIC_RADAR"
"cd93bade6fda4edca79315973cb9f5f7","These things could be used to optimize pathways for routine movements, like garbage trucks, newspaper delivery trucks, etc. Knowing the paths taken could be used to figure out more efficient paths.","usable","BIONIC_RADAR"
"fcbcb6cd5dd34525ba50e72d7ca3ea45","This technology could be incorporated into traffic signals in order to recognize patterns of traffic and pedestrians in order to manage traffic in a more effective manner.","usable","BIONIC_RADAR"
"fab04653825d4dfebc83d0590a39d9db","The technology could be used in a Memory Care center for Alzheimer's patients.  The person would have get a freedom to move around, which is one of the needs of a patient with moderate Alzheimer's.  However, if the person where to try to leave the unit, fall, or do an inappropriate behavior (be violent with another person) the object would alarm.  The object could be made in a size that it could be strapped comfortably on the person's back.","usable","BIONIC_RADAR"
"9d8574a81dd640a29f57dcfbe3a88bb8","Theater and movie companies could use this technology to track actor expression and movement in order to create a better performance.","usable","BIONIC_RADAR"
"b5f856b4f7584df098a78c8c52fd42f9","Put the devices throughout an old person's home to monitor their activity. Compare their record to previous days to see if anything is unusual like they're staying in bed longer than usual or having difficulty moving.","usable","BIONIC_RADAR"
"995cb8ca83074a228803dfe5aa18c106","The object could be used to monitor persons for repetive motion injuries at work.  It could also be used to monitor for possible back injuries,","usable","BIONIC_RADAR"
"75aeeef013ad495d824f2f8a623565a5","Put it in a working environment to track workers and tools. It could keep a record of who had which tool at which time in a factory, and what they did with it.","usable","BIONIC_RADAR"
